timestamp,temperature(celcius),dew_point(celcius),humidity(%),Wind,wind_speed(mph),wind_gush(mph),pressure(in),precip.(in),Condition
2022-11-01 14:00,20.8,11.7,56,NW,22.1,25.7,29.8,Patchy rain possible
2022-11-01 15:00,19.9,11.5,58,WNW,21.3,25.5,29.81,Light rain shower
2022-11-01 16:00,19.1,11.2,60,WNW,20.6,25.5,29.83,Patchy rain possible
2022-11-01 17:00,18.2,11.0,63,WNW,19.7,25.3,29.84,Light rain shower
2022-11-01 18:00,17.8,11.0,64,WNW,19.7,26.2,29.85,Patchy rain possible
2022-11-01 19:00,17.5,11.1,66,WNW,19.7,26.8,29.85,Light rain shower
2022-11-01 20:00,17.1,11.1,68,WNW,19.7,27.7,29.85,Patchy rain possible
2022-11-01 21:00,16.9,10.7,67,W,19.0,26.8,29.86,Patchy rain possible
2022-11-01 22:00,16.6,10.3,66,W,18.6,25.7,29.86,Patchy rain possible
2022-11-01 23:00,16.4,9.9,65,WSW,17.9,24.8,29.87,Patchy rain possible
