,Date,Max Operation Demand (MW),Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
3872,2019-08-14,2952.798,17.8,11.0,98,65,3.94,10.13
3873,2019-08-15,2897.636,17.9,3.2,99,40,2.84,15.89
3874,2019-08-16,3025.13,17.7,6.7,95,57,7.44,8.07
3875,2019-08-17,2835.874,15.9,5.7,98,50,4.5,14.61
3876,2019-08-18,2813.272,18.6,1.9,98,43,1.9,14.32
3877,2019-08-19,2914.234,19.7,2.5,97,33,2.38,16.4
3878,2019-08-20,2742.314,23.2,4.3,95,27,3.75,16.55
3879,2019-08-21,2637.112,23.7,9.8,59,24,5.03,16.68
3880,2019-08-22,2615.46,26.7,4.2,96,16,6.15,14.35
3881,2019-08-23,2874.61,16.0,9.0,97,52,4.58,11.71
3882,2019-08-24,2643.574,16.4,3.4,96,51,3.14,17.11
3883,2019-08-25,2627.844,19.9,5.2,95,35,3.72,17.17
3884,2019-08-26,2737.98,20.6,7.2,88,32,3.85,17.44
3885,2019-08-27,2583.098,23.5,5.9,89,29,4.27,17.45
3886,2019-08-28,2443.376,29.9,14.5,79,18,4.47,17.54
3887,2019-08-29,2616.388,21.9,12.1,96,39,8.03,8.29
3888,2019-08-30,2535.142,18.6,13.8,97,43,6.41,14.36
3889,2019-08-31,2386.58,19.1,12.2,95,43,5.46,16.59
3890,2019-09-01,2582.214,19.1,10.9,100,60,6.45,7.54
3891,2019-09-02,2780.904,20.2,8.9,93,51,5.79,13.62
3892,2019-09-03,2750.08,18.3,10.6,97,48,3.62,12.89
3893,2019-09-04,2914.19,16.8,10.3,91,49,5.41,11.99
3894,2019-09-05,2845.596,16.7,2.6,93,36,3.6,19.01
3895,2019-09-06,2676.214,20.4,3.0,93,28,3.99,19.16
3896,2019-09-07,2520.626,22.0,1.7,96,30,2.94,19.32
3897,2019-09-08,2401.286,25.8,6.2,97,28,3.25,19.48
3898,2019-09-09,2402.37,32.6,8.9,93,13,4.09,19.62
3899,2019-09-10,2345.116,29.2,10.0,94,28,4.09,19.79
3900,2019-09-11,2260.324,23.4,12.9,100,53,3.19,17.69
3901,2019-09-12,2288.786,25.8,11.8,98,46,3.15,20.16
3902,2019-09-13,2277.726,27.2,11.3,97,42,3.01,19.87
3903,2019-09-14,2193.632,24.5,12.0,97,60,3.55,17.15
3904,2019-09-15,2263.314,23.4,10.6,95,50,3.84,18.74
3905,2019-09-16,2412.208,26.3,12.9,90,41,5.68,19.84
3906,2019-09-17,2440.022,22.7,11.9,100,60,3.67,14.38
3907,2019-09-18,2541.724,21.3,11.5,99,54,6.47,12.36
3908,2019-09-19,2773.038,16.0,9.5,89,45,7.24,16.54
3909,2019-09-20,2625.84,18.5,2.0,97,37,3.66,18.12
3910,2019-09-21,2464.3,19.4,5.5,95,39,3.79,19.95
3911,2019-09-22,2466.592,20.7,6.2,88,37,4.32,21.81
3912,2019-09-23,2494.568,26.0,7.4,93,24,3.98,21.45
3913,2019-09-24,2444.052,29.1,14.0,92,15,5.14,22.21
3914,2019-09-25,2427.95,23.3,7.1,100,54,3.76,17.81
3915,2019-09-26,2435.208,22.8,10.2,98,37,3.15,18.32
3916,2019-09-27,2361.44,23.1,7.6,96,44,5.99,22.62
3917,2019-09-28,2181.97,23.7,9.8,98,52,3.93,22.72
3918,2019-09-29,2163.29,30.8,10.6,97,25,3.83,22.93
3919,2019-09-30,2238.732,24.0,12.8,97,41,3.48,21.24
3920,2019-10-01,2415.462,23.0,9.7,98,39,3.32,21.78
3921,2019-10-02,2370.398,24.3,6.3,98,38,3.34,21.7
3922,2019-10-03,2407.624,26.7,7.9,97,33,4.01,20.73
3923,2019-10-04,2443.716,22.1,15.2,93,44,9.71,12.74
3924,2019-10-05,2252.412,20.9,13.2,92,53,5.34,16.25
3925,2019-10-06,2266.28,22.2,10.3,89,40,4.76,19.5
3926,2019-10-07,2385.402,25.4,11.1,73,27,5.72,24.23
3927,2019-10-08,2421.708,31.0,13.1,71,23,6.11,23.38
3928,2019-10-09,2404.384,29.9,10.0,96,30,3.3,24.62
3929,2019-10-10,2371.86,24.1,11.6,99,45,3.62,23.25
3930,2019-10-11,2356.964,21.2,11.1,97,56,3.65,8.6
3931,2019-10-12,2156.04,22.3,13.6,96,38,4.97,23.35
3932,2019-10-13,2182.2,21.3,6.9,96,45,3.49,22.41
3933,2019-10-14,2397.256,21.3,13.2,96,40,5.13,19.74
3934,2019-10-15,2439.31,20.7,5.4,94,33,5.68,24.16
3935,2019-10-16,2443.268,22.0,4.5,97,30,4.05,25.12
3936,2019-10-17,2421.896,23.6,5.9,94,34,4.87,24.76
3937,2019-10-18,2317.252,25.8,9.3,89,25,5.0,25.68
3938,2019-10-19,2291.908,32.5,12.2,66,18,7.16,25.68
3939,2019-10-20,2262.272,25.2,14.7,92,52,5.25,22.31
3940,2019-10-21,2363.338,23.9,9.8,98,51,4.29,26.12
3941,2019-10-22,2409.616,26.0,8.7,98,40,3.95,26.72
3942,2019-10-23,2383.068,23.5,11.1,97,52,4.84,17.65
3943,2019-10-24,2411.11,21.3,10.5,91,40,5.3,26.91
3944,2019-10-25,2297.334,24.3,9.6,87,41,5.15,26.79
3945,2019-10-26,2175.012,30.6,9.0,98,29,4.8,27.3
3946,2019-10-27,2450.178,37.3,14.6,82,9,6.51,27.44
3947,2019-10-28,2391.158,24.5,13.7,85,48,5.49,23.79
3948,2019-10-29,2364.766,27.8,13.9,85,35,4.97,23.7
3949,2019-10-30,2397.506,23.4,12.1,94,50,6.97,13.18
3950,2019-10-31,2493.612,17.9,11.2,89,41,7.87,19.45
3951,2019-11-01,2430.214,19.5,11.0,86,51,7.54,19.0
3952,2019-11-02,2182.0,20.9,10.7,97,47,4.5,23.63
3953,2019-11-03,2200.862,22.0,10.4,96,47,3.88,17.76
3954,2019-11-04,2324.112,27.1,7.2,97,30,3.63,28.62
3955,2019-11-05,2266.772,26.0,6.5,96,46,4.91,28.81
3956,2019-11-06,2210.102,25.7,10.8,100,33,4.85,28.69
3957,2019-11-07,2378.15,28.1,14.3,81,29,4.94,28.94
3958,2019-11-08,2466.842,32.4,14.5,65,14,6.69,29.13
3959,2019-11-09,2574.282,40.0,20.1,66,9,8.01,28.07
3960,2019-11-10,2257.848,24.5,18.0,87,57,4.73,23.48
3961,2019-11-11,2412.924,30.1,14.2,94,22,5.22,29.09
3962,2019-11-12,2395.492,30.5,13.4,56,20,7.64,29.56
3963,2019-11-13,2791.754,36.2,15.9,54,14,6.4,29.63
3964,2019-11-14,3179.996,39.2,18.2,50,10,4.92,29.36
3965,2019-11-15,3154.482,38.5,19.6,59,15,5.91,29.29
3966,2019-11-16,2840.434,41.1,18.9,75,15,5.65,29.85
3967,2019-11-17,2404.37,29.1,15.6,97,46,3.71,28.78
3968,2019-11-18,2652.768,33.6,15.5,95,24,4.58,28.3
3969,2019-11-19,2378.564,26.5,15.3,89,41,5.32,23.29
3970,2019-11-20,2294.24,21.7,14.8,80,30,8.76,28.87
3971,2019-11-21,2315.284,24.2,5.7,90,26,4.82,30.5
3972,2019-11-22,2289.47,27.6,10.1,82,30,5.28,27.23
3973,2019-11-23,2278.862,31.9,14.6,82,24,5.61,30.63
3974,2019-11-24,2238.558,30.0,15.5,73,30,6.26,28.44
3975,2019-11-25,2407.426,30.6,17.0,88,27,5.33,30.77
3976,2019-11-26,2641.396,34.7,12.9,89,13,6.01,30.81
3977,2019-11-27,2685.034,34.7,17.1,63,13,4.95,30.48
3978,2019-11-28,2464.074,31.3,16.6,67,17,5.85,30.99
3979,2019-11-29,2398.044,28.3,12.6,59,20,6.74,31.07
3980,2019-11-30,2333.046,29.3,12.8,57,13,7.53,31.1
3981,2019-12-01,2527.644,33.1,13.2,64,14,6.1,31.24
3982,2019-12-02,3188.506,36.1,19.1,65,20,6.69,31.21
3983,2019-12-03,3490.166,40.9,20.0,58,11,6.19,31.17
3984,2019-12-04,3362.352,38.0,17.3,73,15,4.76,31.12
3985,2019-12-05,3517.312,40.7,20.1,39,10,5.22,31.46
3986,2019-12-06,3371.24,40.9,24.2,69,16,6.86,26.43
3987,2019-12-07,2215.438,27.2,17.7,90,43,5.89,24.59
3988,2019-12-08,2242.734,26.0,13.4,93,33,5.89,31.25
3989,2019-12-09,2465.396,31.4,12.2,88,22,5.31,31.55
3990,2019-12-10,2882.214,37.0,13.3,91,10,5.14,31.48
3991,2019-12-11,3524.46,38.0,18.4,52,11,8.86,31.62
3992,2019-12-12,3587.498,39.2,19.9,55,9,6.71,31.63
3993,2019-12-13,3548.192,40.6,24.0,29,7,6.91,31.56
3994,2019-12-14,3358.258,40.9,23.7,35,7,5.77,31.65
3995,2019-12-15,3354.592,41.6,22.9,37,10,6.05,31.56
3996,2019-12-16,3342.93,39.3,21.3,63,14,5.15,31.47
3997,2019-12-17,3295.298,35.6,17.6,87,23,5.06,31.1
3998,2019-12-18,3126.458,35.0,20.0,82,22,3.98,31.63
3999,2019-12-19,2380.914,24.7,18.4,94,43,6.39,17.68
4000,2019-12-20,2325.036,27.2,15.8,89,37,5.3,26.28
4001,2019-12-21,2493.478,34.9,14.3,84,23,6.71,31.6
4002,2019-12-22,2315.332,29.3,17.2,84,42,4.95,25.34
4003,2019-12-23,2662.63,32.3,15.5,91,36,4.25,30.51
4004,2019-12-24,2776.506,34.2,17.8,75,31,4.86,31.66
4005,2019-12-25,2604.084,36.7,21.8,75,27,4.99,25.15
4006,2019-12-26,2421.818,29.4,18.4,91,49,4.62,30.63
4007,2019-12-27,2331.082,29.1,18.6,79,32,6.49,31.35
4008,2019-12-28,2235.114,28.7,12.1,90,36,5.14,31.5
4009,2019-12-29,2180.942,26.9,14.8,91,48,5.75,22.96
4010,2019-12-30,2199.144,26.2,13.9,77,29,6.19,30.93
4011,2019-12-31,2158.28,30.8,12.7,75,24,5.45,31.4
4012,2020-01-01,2280.038,31.9,15.3,82,30,5.53,31.33
4013,2020-01-02,2228.66,24.9,16.4,76,41,7.73,20.87
4014,2020-01-03,2104.158,23.2,13.0,87,32,7.34,26.58
4015,2020-01-04,2061.798,28.4,12.4,63,13,5.93,31.18
4016,2020-01-05,2431.382,35.3,11.6,78,14,5.66,31.12
4017,2020-01-06,2704.85,34.8,13.1,78,21,4.18,31.35
4018,2020-01-07,2664.422,32.8,15.1,77,23,4.2,31.31
4019,2020-01-08,2486.686,30.4,17.4,81,31,7.07,30.49
4020,2020-01-09,2335.36,28.7,17.3,75,30,8.59,30.77
4021,2020-01-10,2605.624,32.6,15.8,58,13,7.44,31.02
4022,2020-01-11,2746.338,35.9,17.6,57,14,7.7,30.91
4023,2020-01-12,2674.178,34.0,15.8,67,26,4.62,30.93
4024,2020-01-13,2846.108,35.2,18.0,66,25,4.76,30.78
4025,2020-01-14,3165.35,35.0,20.5,60,32,5.41,30.54
4026,2020-01-15,3429.784,34.3,19.6,65,35,6.98,30.43
4027,2020-01-16,3286.63,36.3,19.9,65,33,6.07,28.96
4028,2020-01-17,2674.384,29.1,23.3,80,50,4.3,17.23
4029,2020-01-18,2491.618,32.2,19.9,74,19,5.86,30.4
4030,2020-01-19,2376.934,31.3,16.9,63,21,8.46,30.12
4031,2020-01-20,2586.14,32.9,14.5,79,27,4.84,30.16
4032,2020-01-21,2299.492,26.5,16.7,76,45,7.33,20.3
4033,2020-01-22,2285.454,25.3,11.0,81,46,6.57,20.48
4034,2020-01-23,2489.942,28.8,17.5,77,45,5.44,29.9
4035,2020-01-24,2580.718,33.6,15.4,84,23,4.93,29.83
4036,2020-01-25,2568.436,33.9,14.3,90,27,4.2,29.61
4037,2020-01-26,2752.928,36.9,20.4,78,27,5.01,28.34
4038,2020-01-27,3390.718,40.4,20.7,66,15,5.99,29.4
4039,2020-01-28,3224.108,36.5,20.9,81,26,4.53,29.36
4040,2020-01-29,2605.242,27.9,19.0,91,45,5.34,28.82
4041,2020-01-30,2344.474,25.2,18.3,91,35,7.3,22.87
4042,2020-01-31,2264.184,25.7,9.2,83,26,6.04,28.41
4043,2020-02-01,2239.162,28.9,13.7,68,24,5.6,28.28
4044,2020-02-02,2797.076,35.2,14.6,65,14,6.27,29.19
4045,2020-02-03,3594.462,38.8,18.0,64,15,8.24,29.0
4046,2020-02-04,3915.982,43.3,22.1,48,11,8.12,27.03
4047,2020-02-05,3470.416,36.4,25.2,83,22,4.46,28.29
4048,2020-02-06,3161.806,32.6,21.0,91,42,3.3,28.12
4049,2020-02-07,2811.148,30.6,20.7,83,44,3.8,25.42
4050,2020-02-08,2466.018,28.2,19.6,85,53,6.29,28.06
4051,2020-02-09,2299.092,29.8,14.1,79,19,6.96,28.23
4052,2020-02-10,2749.44,33.0,15.2,60,19,6.78,28.37
4053,2020-02-11,3197.134,35.3,18.7,68,28,6.92,22.32
4054,2020-02-12,3035.416,35.8,19.1,74,27,5.03,27.11
4055,2020-02-13,3265.098,36.5,20.5,79,24,6.09,23.2
4056,2020-02-14,3571.626,40.8,23.9,69,20,6.23,27.37
4057,2020-02-15,2402.144,26.8,21.5,88,63,4.96,11.73
4058,2020-02-16,2367.552,27.4,17.6,74,43,6.3,26.97
4059,2020-02-17,2764.176,33.1,18.1,70,24,5.79,26.64
4060,2020-02-18,3074.196,33.9,17.2,54,25,8.13,23.0
4061,2020-02-19,3403.716,35.7,22.3,44,25,6.31,19.26
4062,2020-02-20,3530.396,37.2,24.6,41,16,6.62,22.62
4063,2020-02-21,2948.73,33.1,22.9,47,22,6.78,11.37
4064,2020-02-22,2688.73,27.8,19.4,89,30,3.65,11.87
4065,2020-02-23,3088.984,34.1,18.9,90,33,4.85,20.41
4066,2020-02-24,3093.394,32.3,21.2,68,42,6.94,21.04
4067,2020-02-25,3257.708,34.4,21.7,82,39,7.08,21.39
4068,2020-02-26,2775.174,30.4,20.9,90,49,7.21,14.22
4069,2020-02-27,2508.462,26.7,21.9,90,59,11.37,1.7
4070,2020-02-28,2718.254,30.7,21.3,90,46,8.28,12.76
4071,2020-02-29,2473.996,27.9,21.6,91,53,4.31,20.69
4072,2020-03-01,2294.324,28.6,18.7,94,43,8.73,18.59
4073,2020-03-02,2368.454,29.8,15.7,59,24,8.48,22.21
4074,2020-03-03,2760.414,33.7,16.0,61,18,4.33,24.79
4075,2020-03-04,2702.32,33.9,17.3,61,14,4.21,23.73
4076,2020-03-05,2644.826,32.7,12.6,78,21,3.0,21.32
4077,2020-03-06,2462.27,26.5,20.1,85,49,5.03,19.67
4078,2020-03-07,2312.202,27.7,20.5,85,50,4.7,15.22
4079,2020-03-08,2592.404,31.8,18.5,94,43,4.28,23.25
4080,2020-03-09,3065.636,35.9,21.3,57,22,5.87,20.03
4081,2020-03-10,2987.536,35.6,20.0,60,18,4.88,23.15
4082,2020-03-11,2871.932,36.0,19.7,75,20,5.67,23.24
4083,2020-03-12,2572.572,30.7,15.4,94,35,4.72,21.82
4084,2020-03-13,2671.258,33.6,19.0,68,27,7.5,21.9
4085,2020-03-14,2371.378,31.6,22.3,95,35,5.34,9.42
4086,2020-03-15,2260.978,27.0,19.3,97,63,3.51,13.16
4087,2020-03-16,2444.62,27.6,17.4,96,45,3.24,18.43
4088,2020-03-17,2258.24,24.8,17.5,94,54,4.8,10.86
4089,2020-03-18,2241.696,24.0,13.4,83,38,5.26,20.05
4090,2020-03-19,2301.558,25.0,11.0,84,37,4.27,15.25
4091,2020-03-20,2439.744,31.7,16.2,72,32,4.09,18.79
4092,2020-03-21,2526.062,32.3,15.7,90,35,6.96,19.54
4093,2020-03-22,2694.006,32.0,18.8,71,31,8.56,21.32
4094,2020-03-23,2958.29,32.7,18.6,75,23,6.71,21.0
4095,2020-03-24,3193.918,34.1,20.0,53,18,5.62,20.76
4096,2020-03-25,3106.662,34.6,21.8,71,23,5.19,17.93
4097,2020-03-26,3341.746,37.2,18.9,80,21,3.33,19.41
4098,2020-03-27,2705.91,28.4,20.9,78,46,4.77,14.19
4099,2020-03-28,2309.726,23.8,18.8,95,48,5.94,15.79
4100,2020-03-29,2256.718,24.0,10.6,88,40,3.45,13.88
4101,2020-03-30,2394.166,24.4,8.0,95,37,3.51,14.35
4102,2020-03-31,2367.296,26.4,9.1,96,35,3.87,19.23
4103,2020-04-01,2370.49,28.5,11.0,97,34,3.96,17.02
4104,2020-04-02,2336.424,25.2,17.9,74,40,6.07,15.79
4105,2020-04-03,2313.902,25.3,8.3,86,26,3.83,19.27
4106,2020-04-04,2243.268,25.0,10.0,68,28,6.78,14.68
4107,2020-04-05,2303.64,26.3,15.3,79,30,7.21,11.08
4108,2020-04-06,2572.076,32.0,18.3,46,18,8.52,18.76
4109,2020-04-07,2706.112,35.0,19.4,85,21,6.6,17.14
4110,2020-04-08,2708.552,34.4,15.4,87,26,3.9,18.42
4111,2020-04-09,2726.336,35.3,14.6,79,23,3.13,17.8
4112,2020-04-10,2970.446,35.8,20.2,84,21,3.19,18.09
4113,2020-04-11,2879.604,39.6,21.4,74,11,5.14,17.39
4114,2020-04-12,2375.98,26.4,19.8,94,60,2.97,6.99
4115,2020-04-13,2357.754,26.6,14.0,96,43,3.18,16.3
4116,2020-04-14,2395.862,25.6,11.3,96,36,3.77,15.9
4117,2020-04-15,2261.282,25.1,11.6,89,43,4.28,13.26
4118,2020-04-16,2379.958,25.9,9.4,94,34,3.38,15.7
4119,2020-04-17,2367.548,28.5,12.2,85,27,3.42,14.7
4120,2020-04-18,2277.268,21.9,10.3,95,49,1.63,4.59
4121,2020-04-19,2215.504,22.8,16.3,94,46,5.13,11.77
4122,2020-04-20,2392.326,24.3,9.1,93,44,4.22,12.3
4123,2020-04-21,2371.138,25.5,14.7,96,51,3.44,13.61
4124,2020-04-22,2396.094,24.3,13.4,94,55,3.49,9.59
4125,2020-04-23,2380.084,25.5,13.8,97,41,2.99,14.47
4126,2020-04-24,2372.866,22.8,12.0,95,58,2.41,10.64
4127,2020-04-25,2089.248,24.2,16.4,96,49,3.11,11.59
4128,2020-04-26,2251.502,26.5,10.2,96,41,2.51,15.25
4129,2020-04-27,2342.604,24.0,9.4,97,48,3.33,14.76
4130,2020-04-28,2475.262,21.7,11.4,91,34,5.07,15.39
4131,2020-04-29,2489.792,22.1,9.8,62,28,4.77,15.31
4132,2020-04-30,2480.172,21.6,9.4,67,27,6.1,15.16
4133,2020-05-01,2419.018,24.3,7.6,67,24,5.17,15.11
4134,2020-05-02,2291.882,28.3,14.0,48,16,3.9,14.97
4135,2020-05-03,2386.882,30.4,12.9,95,14,4.19,13.86
4136,2020-05-04,2547.942,23.7,15.6,96,63,3.76,5.0
4137,2020-05-05,2506.754,23.0,15.2,97,50,8.35,9.87
4138,2020-05-06,2666.374,16.7,11.3,94,45,8.28,11.77
4139,2020-05-07,2663.502,18.0,8.9,96,61,2.78,7.96
4140,2020-05-08,2513.774,19.1,11.4,98,42,3.49,13.89
4141,2020-05-09,2459.478,19.5,4.5,96,39,2.84,14.07
4142,2020-05-10,2396.724,24.3,5.5,90,29,3.58,14.02
4143,2020-05-11,2604.908,23.5,4.2,97,44,2.79,13.69
4144,2020-05-12,2510.494,22.6,9.7,95,47,3.98,13.27
4145,2020-05-13,2518.178,28.3,13.0,74,21,4.81,12.12
4146,2020-05-14,2443.184,27.9,7.6,87,14,2.17,13.59
4147,2020-05-15,2454.794,24.8,4.5,94,27,3.1,13.31
4148,2020-05-16,2381.366,20.8,10.1,95,54,4.23,12.81
4149,2020-05-17,2455.01,22.8,8.2,93,45,3.82,12.71
4150,2020-05-18,2750.362,19.9,4.2,96,35,4.5,12.8
4151,2020-05-19,2761.854,19.5,2.3,95,37,2.75,13.17
4152,2020-05-20,2838.32,19.8,2.8,96,46,2.56,13.07
4153,2020-05-21,2728.25,21.3,3.6,95,39,2.59,13.0
4154,2020-05-22,2534.616,24.6,6.5,82,25,3.92,12.92
4155,2020-05-23,2330.794,26.9,10.4,54,18,4.97,12.86
4156,2020-05-24,2604.594,22.0,15.3,94,22,9.64,3.66
4157,2020-05-25,3025.728,16.8,12.5,91,52,8.87,7.47
4158,2020-05-26,2883.748,17.4,8.6,97,65,2.28,9.83
4159,2020-05-27,2803.654,20.1,10.3,94,54,3.75,10.39
4160,2020-05-28,2741.138,20.8,10.8,97,61,4.95,7.75
4161,2020-05-29,2824.77,21.3,13.6,96,62,6.36,6.11
4162,2020-05-30,2692.8,18.1,8.8,94,58,3.54,10.07
4163,2020-05-31,2491.852,19.8,11.4,96,66,2.93,8.79
4164,2020-06-01,2617.118,19.8,12.2,97,50,2.4,10.3
4165,2020-06-02,2792.012,20.6,10.2,92,50,4.18,8.7
4166,2020-06-03,2605.086,24.4,12.9,85,36,3.27,11.95
4167,2020-06-04,2562.526,25.9,12.1,67,34,3.15,10.94
4168,2020-06-05,2371.438,24.3,15.0,72,47,5.97,11.78
4169,2020-06-06,2333.724,24.9,16.7,73,26,4.27,6.44
4170,2020-06-07,2425.088,22.2,14.2,91,47,2.24,8.37
4171,2020-06-08,2599.584,24.8,8.9,89,28,3.42,11.98
4172,2020-06-09,2623.928,25.0,8.1,74,20,2.81,11.97
4173,2020-06-10,2641.356,24.5,9.3,65,33,3.65,9.78
4174,2020-06-11,2621.282,21.5,15.1,97,56,4.11,7.29
4175,2020-06-12,2687.62,18.4,12.8,96,48,5.22,7.35
4176,2020-06-13,2580.684,18.7,8.2,96,65,3.02,9.28
4177,2020-06-14,2581.04,21.3,11.0,97,53,3.12,9.55
4178,2020-06-15,2753.19,19.4,10.7,94,52,2.43,6.88
4179,2020-06-16,2694.184,21.2,10.4,88,36,3.52,11.87
4180,2020-06-17,2808.058,22.9,7.7,93,32,7.02,6.78
4181,2020-06-18,2911.582,18.6,12.4,96,48,6.0,10.3
4182,2020-06-19,2858.392,18.6,6.8,96,46,2.65,11.18
4183,2020-06-20,2729.886,18.8,5.9,86,40,4.79,11.86
4184,2020-06-21,2701.236,22.7,9.2,67,34,5.5,11.86
4185,2020-06-22,2850.982,22.3,12.8,93,27,7.18,7.17
4186,2020-06-23,2759.326,20.0,14.4,97,48,5.45,11.01
4187,2020-06-24,2832.452,19.5,8.5,97,48,3.02,10.23
4188,2020-06-25,2811.946,20.7,6.8,90,42,2.97,11.69
4189,2020-06-26,2664.158,21.7,8.3,97,51,3.95,11.14
4190,2020-06-27,2533.992,19.9,12.9,97,73,4.25,9.48
4191,2020-06-28,2695.632,18.6,14.4,96,68,6.17,3.72
4192,2020-06-29,2917.344,18.4,13.4,93,55,6.74,8.78
4193,2020-06-30,2854.668,19.1,11.1,92,60,5.86,8.38
4194,2020-07-01,2950.514,16.5,11.2,94,59,3.32,9.8
4195,2020-07-02,2965.94,17.9,3.6,97,49,2.11,12.06
4196,2020-07-03,2822.644,19.7,6.1,92,46,5.16,12.1
4197,2020-07-04,2498.802,22.3,12.9,61,37,5.3,11.96
4198,2020-07-05,2521.504,23.3,13.2,92,33,3.68,9.42
4199,2020-07-06,2843.074,19.7,12.5,96,51,5.77,9.02
4200,2020-07-07,2847.12,18.1,10.5,96,59,3.61,9.98
4201,2020-07-08,2914.2,17.4,9.8,96,57,2.47,8.98
4202,2020-07-09,2966.624,17.5,4.0,97,49,2.35,12.33
4203,2020-07-10,3035.196,15.9,5.3,96,47,3.51,12.45
4204,2020-07-11,2813.238,17.5,5.0,87,43,4.6,12.51
4205,2020-07-12,2687.304,21.4,5.4,75,29,5.03,12.56
4206,2020-07-13,2743.978,18.9,7.2,96,61,4.33,7.97
4207,2020-07-14,2821.672,17.6,12.1,95,49,6.24,11.51
4208,2020-07-15,2752.652,17.6,9.2,93,61,4.16,8.82
4209,2020-07-16,2667.202,20.4,12.5,95,67,4.59,8.78
4210,2020-07-17,3040.982,15.3,11.3,96,59,3.82,11.01
4211,2020-07-18,2857.952,17.6,5.4,96,61,2.48,10.52
4212,2020-07-19,2988.648,15.7,3.6,98,56,2.54,8.69
4213,2020-07-20,2963.032,18.8,4.9,93,45,4.02,13.1
4214,2020-07-21,2850.956,20.8,9.0,85,43,4.76,11.62
4215,2020-07-22,2601.302,23.9,7.5,90,34,4.27,13.32
4216,2020-07-23,2695.556,19.6,13.9,94,48,5.5,11.58
4217,2020-07-24,2712.786,19.0,3.8,97,48,3.01,13.5
4218,2020-07-25,2550.354,22.4,7.4,85,29,5.28,11.89
4219,2020-07-26,2538.06,21.1,14.0,97,69,3.22,10.47
4220,2020-07-27,2654.136,25.1,12.5,96,30,6.1,11.96
4221,2020-07-28,2717.666,19.5,11.0,98,53,2.79,10.79
4222,2020-07-29,2621.748,21.1,9.1,94,40,2.0,13.95
4223,2020-07-30,2725.058,21.2,5.9,95,45,2.65,13.78
4224,2020-07-31,2647.326,20.1,7.9,96,54,3.5,11.85
4225,2020-08-01,2585.95,19.4,5.0,97,49,2.39,13.31
4226,2020-08-02,2743.252,18.9,4.4,96,46,2.46,11.16
4227,2020-08-03,3436.844,13.2,6.4,96,80,4.19,7.73
4228,2020-08-04,3104.3,16.2,4.8,96,53,4.3,13.48
4229,2020-08-05,2873.13,20.4,7.5,96,46,4.38,14.71
4230,2020-08-06,2979.238,18.4,7.5,83,43,3.82,14.61
4231,2020-08-07,3046.65,16.9,7.3,87,52,5.43,12.08
4232,2020-08-08,2522.076,22.3,9.3,69,30,7.62,13.83
4233,2020-08-09,2874.416,16.6,12.8,95,30,8.76,4.33
4234,2020-08-10,2854.77,18.7,11.1,94,62,6.0,13.56
4235,2020-08-11,2851.154,18.9,12.0,94,60,5.53,11.88
4236,2020-08-12,2894.788,16.9,10.4,94,61,4.03,10.59
4237,2020-08-13,3008.364,16.8,7.6,95,50,2.55,10.39
4238,2020-08-14,2864.314,17.1,6.4,96,72,2.85,11.24
4239,2020-08-15,2593.574,22.8,10.8,94,34,6.35,13.19
4240,2020-08-16,2907.644,15.0,11.3,94,54,6.17,8.5
4241,2020-08-17,2996.308,17.5,10.7,89,56,6.3,12.47
4242,2020-08-18,2955.982,17.2,12.1,93,59,4.93,11.01
4243,2020-08-19,2895.79,18.1,3.9,96,51,2.3,14.05
4244,2020-08-20,2855.466,19.8,5.6,96,43,2.7,15.32
4245,2020-08-21,2781.776,19.1,4.9,96,44,2.45,14.04
4246,2020-08-22,2478.408,22.1,11.2,90,37,3.45,15.07
4247,2020-08-23,2564.936,19.4,9.7,97,44,3.13,14.29
4248,2020-08-24,2677.22,20.7,5.4,97,41,2.52,14.96
4249,2020-08-25,2602.862,21.4,6.3,93,35,3.09,15.01
4250,2020-08-26,2594.95,21.3,4.6,96,45,2.49,15.97
4251,2020-08-27,2458.298,26.5,5.9,97,28,2.55,17.69
4252,2020-08-28,2521.866,24.7,11.4,93,35,5.62,12.8
4253,2020-08-29,2503.1,18.1,10.2,89,37,5.14,17.95
4254,2020-08-30,2493.784,20.7,4.5,93,33,3.66,18.13
4255,2020-08-31,2672.38,20.9,3.7,94,36,4.64,16.89
4256,2020-09-01,2932.006,17.3,11.3,94,46,7.36,14.6
4257,2020-09-02,2778.516,18.9,11.0,88,52,6.22,14.73
4258,2020-09-03,2652.76,20.0,7.2,94,50,3.51,15.04
4259,2020-09-04,2488.228,21.2,13.6,94,52,2.65,12.76
4260,2020-09-05,2326.402,22.2,8.7,97,50,3.95,17.97
4261,2020-09-06,2498.4,21.0,15.2,96,70,7.34,6.12
4262,2020-09-07,2688.99,18.7,11.9,94,50,5.15,12.84
4263,2020-09-08,2631.948,20.5,9.4,95,46,2.54,14.34
4264,2020-09-09,2543.894,25.5,7.8,94,44,6.39,17.84
4265,2020-09-10,2600.828,18.8,13.5,90,44,5.28,18.27
4266,2020-09-11,2492.144,20.3,8.0,88,37,3.8,17.79
4267,2020-09-12,2323.768,20.8,5.2,94,37,3.8,20.3
4268,2020-09-13,2312.934,24.5,5.9,96,30,4.1,20.47
4269,2020-09-14,2421.986,26.7,11.4,61,28,4.82,19.26
